co_p,crossover,elitism,gens,mu_p,select,fitness,popsize
0.7,cycle_co,True,1000,0.9,tournament,6568,100
0.7,cycle_co,True,1000,0.9,rank,6568,100
0.7,cycle_co,False,100,0.1,tournament,7639,100
0.7,cycle_co,False,100,0.1,rank,7598,100
0.7,cycle_co,False,100,0.3,tournament,7494,100
0.7,cycle_co,False,100,0.3,rank,7285,100
0.7,cycle_co,False,100,0.5,tournament,7180,100
0.7,cycle_co,False,100,0.5,rank,7201,100
0.7,cycle_co,False,100,0.7,tournament,7513,100
0.7,cycle_co,False,100,0.7,rank,8195,100
0.7,cycle_co,False,100,0.9,tournament,9064,100
0.7,cycle_co,False,100,0.9,rank,10222,100
0.7,cycle_co,False,400,0.1,tournament,8240,100
0.7,cycle_co,False,400,0.1,rank,7937,100
0.7,cycle_co,False,400,0.3,tournament,7269,100
0.7,cycle_co,False,400,0.3,rank,7096,100
0.7,cycle_co,False,400,0.5,tournament,6821,100
0.7,cycle_co,False,400,0.5,rank,6965,100
0.7,cycle_co,False,400,0.7,tournament,7534,100
0.7,cycle_co,False,400,0.7,rank,8344,100
0.7,cycle_co,False,400,0.9,tournament,11353,100
0.7,cycle_co,False,400,0.9,rank,12089,100
0.7,cycle_co,False,700,0.1,tournament,8549,100
0.7,cycle_co,False,700,0.1,rank,7943,100
0.7,cycle_co,False,700,0.3,tournament,7167,100
0.7,cycle_co,False,700,0.3,rank,6995,100
0.7,cycle_co,False,700,0.5,tournament,6650,100
0.7,cycle_co,False,700,0.5,rank,7029,100
0.7,cycle_co,False,700,0.7,tournament,8056,100
0.7,cycle_co,False,700,0.7,rank,9202,100
0.7,cycle_co,False,700,0.9,tournament,12747,100
0.7,cycle_co,False,700,0.9,rank,12780,100
0.7,cycle_co,False,1000,0.1,tournament,8681,100
0.7,cycle_co,False,1000,0.1,rank,8112,100
0.7,cycle_co,False,1000,0.3,tournament,7140,100
0.7,cycle_co,False,1000,0.3,rank,6965,100
0.7,cycle_co,False,1000,0.5,tournament,6660,100
0.7,cycle_co,False,1000,0.5,rank,6743,100
0.7,cycle_co,False,1000,0.7,tournament,7904,100
0.7,cycle_co,False,1000,0.7,rank,9059,100
0.7,cycle_co,False,1000,0.9,tournament,13320,100
0.7,cycle_co,False,1000,0.9,rank,13237,100
0.7,pmx_co,True,100,0.1,tournament,11053,100
0.7,pmx_co,True,100,0.1,rank,10641,100
0.7,pmx_co,True,100,0.3,tournament,9650,100
0.7,pmx_co,True,100,0.3,rank,9335,100
0.7,pmx_co,True,100,0.5,tournament,8895,100
0.7,pmx_co,True,100,0.5,rank,8779,100
0.7,pmx_co,True,100,0.7,tournament,8633,100
0.7,pmx_co,True,100,0.7,rank,8633,100
0.7,pmx_co,True,100,0.9,tournament,8633,100
0.7,pmx_co,True,100,0.9,rank,8633,100
0.7,pmx_co,True,400,0.1,tournament,8246,100
0.7,pmx_co,True,400,0.1,rank,7957,100
0.7,pmx_co,True,400,0.3,tournament,7498,100
0.7,pmx_co,True,400,0.3,rank,7256,100
0.7,pmx_co,True,400,0.5,tournament,6886,100
0.7,pmx_co,True,400,0.5,rank,6861,100
0.7,pmx_co,True,400,0.7,tournament,6853,100
0.7,pmx_co,True,400,0.7,rank,6853,100
0.7,pmx_co,True,400,0.9,tournament,6853,100
0.7,pmx_co,True,400,0.9,rank,6853,100
0.7,pmx_co,True,700,0.1,tournament,6853,100
0.7,pmx_co,True,700,0.1,rank,6853,100
0.7,pmx_co,True,700,0.3,tournament,6853,100
0.7,pmx_co,True,700,0.3,rank,6658,100
0.7,pmx_co,True,700,0.5,tournament,6324,100
0.7,pmx_co,True,700,0.5,rank,6295,100
0.7,pmx_co,True,700,0.7,tournament,6295,100
0.7,pmx_co,True,700,0.7,rank,6295,100
0.7,pmx_co,True,700,0.9,tournament,6295,100
0.7,pmx_co,True,700,0.9,rank,6295,100
0.7,pmx_co,True,1000,0.1,tournament,6295,100
0.7,pmx_co,True,1000,0.1,rank,6295,100
0.7,pmx_co,True,1000,0.3,tournament,6160,100
0.7,pmx_co,True,1000,0.3,rank,6103,100
0.7,pmx_co,True,1000,0.5,tournament,6011,100
0.7,pmx_co,True,1000,0.5,rank,6011,100
0.7,pmx_co,True,1000,0.7,tournament,5985,100
0.7,pmx_co,True,1000,0.7,rank,5985,100
0.7,pmx_co,True,1000,0.9,tournament,5985,100
0.7,pmx_co,True,1000,0.9,rank,5985,100
0.7,pmx_co,False,100,0.1,tournament,6630,100
0.7,pmx_co,False,100,0.1,rank,6352,100
0.7,pmx_co,False,100,0.3,tournament,6245,100
0.7,pmx_co,False,100,0.3,rank,6245,100
0.7,pmx_co,False,100,0.5,tournament,6217,100
0.7,pmx_co,False,100,0.5,rank,6249,100
0.7,pmx_co,False,100,0.7,tournament,6435,100
0.7,pmx_co,False,100,0.7,rank,8445,100
0.7,pmx_co,False,100,0.9,tournament,9412,100
0.7,pmx_co,False,100,0.9,rank,14125,100
0.7,pmx_co,False,400,0.1,tournament,10029,100
0.7,pmx_co,False,400,0.1,rank,9315,100
0.7,pmx_co,False,400,0.3,tournament,7922,100
0.7,pmx_co,False,400,0.3,rank,7711,100
0.7,pmx_co,False,400,0.5,tournament,7126,100
0.7,pmx_co,False,400,0.5,rank,7432,100
0.7,pmx_co,False,400,0.7,tournament,7770,100
0.7,pmx_co,False,400,0.7,rank,10732,100
0.7,pmx_co,False,400,0.9,tournament,13264,100
0.7,pmx_co,False,400,0.9,rank,23074,100
0.7,pmx_co,False,700,0.1,tournament,12212,100
0.7,pmx_co,False,700,0.1,rank,10768,100
0.7,pmx_co,False,700,0.3,tournament,9119,100
0.7,pmx_co,False,700,0.3,rank,8910,100
0.7,pmx_co,False,700,0.5,tournament,8245,100
0.7,pmx_co,False,700,0.5,rank,8753,100
0.7,pmx_co,False,700,0.7,tournament,9589,100
0.7,pmx_co,False,700,0.7,rank,14147,100
0.7,pmx_co,False,700,0.9,tournament,14095,100
0.7,pmx_co,False,700,0.9,rank,22866,100
0.7,pmx_co,False,1000,0.1,tournament,10022,100
0.7,pmx_co,False,1000,0.1,rank,9144,100
0.7,pmx_co,False,1000,0.3,tournament,7897,100
0.7,pmx_co,False,1000,0.3,rank,7688,100
0.7,pmx_co,False,1000,0.5,tournament,7166,100
0.7,pmx_co,False,1000,0.5,rank,7756,100
0.7,pmx_co,False,1000,0.7,tournament,9372,100
0.7,pmx_co,False,1000,0.7,rank,13836,100
0.7,pmx_co,False,1000,0.9,tournament,13907,100
0.7,pmx_co,False,1000,0.9,rank,21890,100
0.9,cycle_co,True,100,0.1,tournament,16447,100
0.9,cycle_co,True,100,0.1,rank,15251,100
0.9,cycle_co,True,100,0.3,tournament,13032,100
0.9,cycle_co,True,100,0.3,rank,12360,100
0.9,cycle_co,True,100,0.5,tournament,11119,100
0.9,cycle_co,True,100,0.5,rank,10786,100
0.9,cycle_co,True,100,0.7,tournament,10015,100
0.9,cycle_co,True,100,0.7,rank,9923,100
0.9,cycle_co,True,100,0.9,tournament,9607,100
0.9,cycle_co,True,100,0.9,rank,9598,100
0.9,cycle_co,True,400,0.1,tournament,9154,100
0.9,cycle_co,True,400,0.1,rank,8905,100
0.9,cycle_co,True,400,0.3,tournament,8500,100
0.9,cycle_co,True,400,0.3,rank,8337,100
0.9,cycle_co,True,400,0.5,tournament,7768,100
0.9,cycle_co,True,400,0.5,rank,7696,100
0.9,cycle_co,True,400,0.7,tournament,7326,100
0.9,cycle_co,True,400,0.7,rank,7314,100
0.9,cycle_co,True,400,0.9,tournament,7200,100
0.9,cycle_co,True,400,0.9,rank,7200,100
0.9,cycle_co,True,700,0.1,tournament,7200,100
0.9,cycle_co,True,700,0.1,rank,7200,100
0.9,cycle_co,True,700,0.3,tournament,7200,100
0.9,cycle_co,True,700,0.3,rank,7200,100
0.9,cycle_co,True,700,0.5,tournament,7134,100
0.9,cycle_co,True,700,0.5,rank,7094,100
0.9,cycle_co,True,700,0.7,tournament,6886,100
0.9,cycle_co,True,700,0.7,rank,6883,100
0.9,cycle_co,True,700,0.9,tournament,6841,100
0.9,cycle_co,True,700,0.9,rank,6841,100
0.9,cycle_co,True,1000,0.1,tournament,6841,100
0.9,cycle_co,True,1000,0.1,rank,6841,100
0.9,cycle_co,True,1000,0.3,tournament,6725,100
0.9,cycle_co,True,1000,0.3,rank,6585,100
0.9,cycle_co,True,1000,0.5,tournament,6367,100
0.9,cycle_co,True,1000,0.5,rank,6346,100
0.9,cycle_co,True,1000,0.7,tournament,6275,100
0.9,cycle_co,True,1000,0.7,rank,6252,100
0.9,cycle_co,True,1000,0.9,tournament,6134,100
0.9,cycle_co,True,1000,0.9,rank,6134,100
0.9,cycle_co,False,100,0.1,tournament,6324,100
0.9,cycle_co,False,100,0.1,rank,6324,100
0.9,cycle_co,False,100,0.3,tournament,6262,100
0.9,cycle_co,False,100,0.3,rank,6259,100
0.9,cycle_co,False,100,0.5,tournament,6184,100
0.9,cycle_co,False,100,0.5,rank,6188,100
0.9,cycle_co,False,100,0.7,tournament,6142,100
0.9,cycle_co,False,100,0.7,rank,6388,100
0.9,cycle_co,False,100,0.9,tournament,6354,100
0.9,cycle_co,False,100,0.9,rank,6854,100
0.9,cycle_co,False,400,0.1,tournament,6340,100
0.9,cycle_co,False,400,0.1,rank,6278,100
0.9,cycle_co,False,400,0.3,tournament,6166,100
0.9,cycle_co,False,400,0.3,rank,6146,100
0.9,cycle_co,False,400,0.5,tournament,6021,100
0.9,cycle_co,False,400,0.5,rank,6089,100
0.9,cycle_co,False,400,0.7,tournament,5970,100
0.9,cycle_co,False,400,0.7,rank,6337,100
0.9,cycle_co,False,400,0.9,tournament,6553,100
0.9,cycle_co,False,400,0.9,rank,7525,100
0.9,cycle_co,False,700,0.1,tournament,6472,100
0.9,cycle_co,False,700,0.1,rank,6330,100
0.9,cycle_co,False,700,0.3,tournament,6021,100
0.9,cycle_co,False,700,0.3,rank,5975,100
0.9,cycle_co,False,700,0.5,tournament,5728,100
0.9,cycle_co,False,700,0.5,rank,5805,100
0.9,cycle_co,False,700,0.7,tournament,5557,100
0.9,cycle_co,False,700,0.7,rank,6263,100
0.9,cycle_co,False,700,0.9,tournament,5953,100
0.9,cycle_co,False,700,0.9,rank,7685,100
0.9,cycle_co,False,1000,0.1,tournament,5941,100
0.9,cycle_co,False,1000,0.1,rank,5810,100
0.9,cycle_co,False,1000,0.3,tournament,5492,100
0.9,cycle_co,False,1000,0.3,rank,5399,100
0.9,cycle_co,False,1000,0.5,tournament,5327,100
0.9,cycle_co,False,1000,0.5,rank,5353,100
0.9,cycle_co,False,1000,0.7,tournament,5314,100
0.9,cycle_co,False,1000,0.7,rank,5718,100
0.9,cycle_co,False,1000,0.9,tournament,6045,100
0.9,cycle_co,False,1000,0.9,rank,7416,100
0.9,pmx_co,True,100,0.1,tournament,6849,100
0.9,pmx_co,True,100,0.1,rank,6765,100
0.9,pmx_co,True,100,0.3,tournament,6586,100
0.9,pmx_co,True,100,0.3,rank,6368,100
0.9,pmx_co,True,100,0.5,tournament,6169,100
0.9,pmx_co,True,100,0.5,rank,6086,100
0.9,pmx_co,True,100,0.7,tournament,5919,100
0.9,pmx_co,True,100,0.7,rank,5919,100
0.9,pmx_co,True,100,0.9,tournament,5810,100
0.9,pmx_co,True,100,0.9,rank,5796,100
0.9,pmx_co,True,400,0.1,tournament,5689,100
0.9,pmx_co,True,400,0.1,rank,5633,100
0.9,pmx_co,True,400,0.3,tournament,5483,100
0.9,pmx_co,True,400,0.3,rank,5405,100
0.9,pmx_co,True,400,0.5,tournament,5272,100
0.9,pmx_co,True,400,0.5,rank,5251,100
0.9,pmx_co,True,400,0.7,tournament,5048,100
0.9,pmx_co,True,400,0.7,rank,5031,100
0.9,pmx_co,True,400,0.9,tournament,4978,100
0.9,pmx_co,True,400,0.9,rank,4978,100
0.9,pmx_co,True,700,0.1,tournament,4978,100
0.9,pmx_co,True,700,0.1,rank,4978,100
0.9,pmx_co,True,700,0.3,tournament,4865,100
0.9,pmx_co,True,700,0.3,rank,4809,100
0.9,pmx_co,True,700,0.5,tournament,4745,100
0.9,pmx_co,True,700,0.5,rank,4739,100
0.9,pmx_co,True,700,0.7,tournament,4722,100
0.9,pmx_co,True,700,0.7,rank,4722,100
0.9,pmx_co,True,700,0.9,tournament,4722,100
0.9,pmx_co,True,700,0.9,rank,4722,100
0.9,pmx_co,True,1000,0.1,tournament,4721,100
0.9,pmx_co,True,1000,0.1,rank,4713,100
0.9,pmx_co,True,1000,0.3,tournament,4713,100
0.9,pmx_co,True,1000,0.3,rank,4707,100
0.9,pmx_co,True,1000,0.5,tournament,4706,100
0.9,pmx_co,True,1000,0.5,rank,4706,100
0.9,pmx_co,True,1000,0.7,tournament,4705,100
0.9,pmx_co,True,1000,0.7,rank,4705,100
0.9,pmx_co,True,1000,0.9,tournament,4705,100
0.9,pmx_co,True,1000,0.9,rank,4705,100
0.9,pmx_co,False,100,0.1,tournament,4705,100
0.9,pmx_co,False,100,0.1,rank,4705,100
0.9,pmx_co,False,100,0.3,tournament,4705,100
0.9,pmx_co,False,100,0.3,rank,4705,100
0.9,pmx_co,False,100,0.5,tournament,4705,100
0.9,pmx_co,False,100,0.5,rank,4705,100
0.9,pmx_co,False,100,0.7,tournament,4705,100
0.9,pmx_co,False,100,0.7,rank,5070,100
0.9,pmx_co,False,100,0.9,tournament,5337,100
0.9,pmx_co,False,100,0.9,rank,6940,100
0.9,pmx_co,False,400,0.1,tournament,5765,100
0.9,pmx_co,False,400,0.1,rank,5683,100
0.9,pmx_co,False,400,0.3,tournament,5289,100
0.9,pmx_co,False,400,0.3,rank,5149,100
0.9,pmx_co,False,400,0.5,tournament,4934,100
0.9,pmx_co,False,400,0.5,rank,4964,100
0.9,pmx_co,False,400,0.7,tournament,4863,100
0.9,pmx_co,False,400,0.7,rank,5635,100
0.9,pmx_co,False,400,0.9,tournament,6088,100
0.9,pmx_co,False,400,0.9,rank,16404,100
0.9,pmx_co,False,700,0.1,tournament,9245,100
0.9,pmx_co,False,700,0.1,rank,8141,100
0.9,pmx_co,False,700,0.3,tournament,6956,100
0.9,pmx_co,False,700,0.3,rank,6633,100
0.9,pmx_co,False,700,0.5,tournament,5618,100
0.9,pmx_co,False,700,0.5,rank,5674,100
0.9,pmx_co,False,700,0.7,tournament,5216,100
0.9,pmx_co,False,700,0.7,rank,6303,100
0.9,pmx_co,False,700,0.9,tournament,6391,100
0.9,pmx_co,False,700,0.9,rank,21783,100
0.9,pmx_co,False,1000,0.1,tournament,9769,100
0.9,pmx_co,False,1000,0.1,rank,8696,100
0.9,pmx_co,False,1000,0.3,tournament,7303,100
0.9,pmx_co,False,1000,0.3,rank,7119,100
0.9,pmx_co,False,1000,0.5,tournament,6581,100
0.9,pmx_co,False,1000,0.5,rank,6703,100
0.9,pmx_co,False,1000,0.7,tournament,6364,100
0.9,pmx_co,False,1000,0.7,rank,14002,100
0.9,pmx_co,False,1000,0.9,tournament,7960,100
0.9,pmx_co,False,1000,0.9,rank,21790,100
